store_id,store_name,genre,rate,review_cnt,store_url,address,latitude,longitude,business_hours,reserve,dinner_budget,lunch_budget,opened
17001994,但馬や,焼肉,3.56,21,https://tabelog.com/ishikawa/A1702/A170203/17001994/,石川県/野々市市/粟田/4-150,36.5172458471805,136.61211015504003,月・火・水・金・土・日/17:00 - 22:30/L.O. 22:00/木/定休日,予約可,"￥4,000～￥4,999",-,
17001476,ラ・モーラ,スペイン料理,3.28,31,https://tabelog.com/ishikawa/A1702/A170203/17001476/,石川県/野々市市/粟田/2-242-2,36.514004477182475,136.6118463750075,11:30 - 15:00/L.O. 14:00/17:30 - 22:30/L.O. 21:00 ■ 定休日/不定休,予約可,"￥5,000～￥5,999",-,
17009928,らぁめん秀 金澤,ラーメン、つけ麺,3.27,77,https://tabelog.com/ishikawa/A1702/A170203/17009928/,石川県/野々市市/粟田/5-430,36.51502224718114,136.6096848250193,月・火・水・木・金・土/11:00 - 00:00/日・祝日/11:00 - 20:00,予約不可,"￥1,000～￥1,999","￥1,000～￥1,999",2016年1月9日
17014166,鮨海鮮 気楽,寿司,3.24,27,https://tabelog.com/ishikawa/A1702/A170203/17014166/,石川県/野々市市/粟田/5-403,36.51503263637588,136.6100508938574,月・火・木・金・祝前日/11:00 - 14:30/L.O. 14:00/18:00 - 22:00/L.O. 料理21:00 ドリンク21:30/土・日・祝日/11:00 - 14:30/L.O. 14:00/17:00 - 22:00/L.O. 料理21:00 ドリンク21:30/水/定休日,予約可,"￥3,000～￥3,999","￥1,000～￥1,999",2023年9月7日
17008443,氷見ラーメン 野々市粟田店,ラーメン、餃子,3.19,42,https://tabelog.com/ishikawa/A1702/A170203/17008443/,石川県/野々市市/粟田/1-177,36.51021937718504,136.6123523249689,,予約可,-,～￥999,2013年8月12日
17001050,菓子工房エクラタン,ケーキ,3.15,29,https://tabelog.com/ishikawa/A1702/A170203/17001050/,石川県/野々市市/粟田/6-494,36.51019212718379,136.6083590649714,月・火・木・金・土・日/10:00 - 20:00/水/定休日 ■ 営業時間/カフェ 10:00～19:30(L.O.19:00),予約可,"￥1,000～￥1,999",-,2007年11月
17011258,厨酒房 龍菜,中華料理、居酒屋,3.11,12,https://tabelog.com/ishikawa/A1702/A170203/17011258/,石川県/野々市市/粟田/2-16,36.51271179718433,136.61508046499216,火・水・木・金・土・日/11:45 - 13:30/18:00 - 23:00/月/定休日,予約可,-,-,2018年6月26日
17009803,ののん,カフェ,3.1,29,https://tabelog.com/ishikawa/A1702/A170203/17009803/,石川県/野々市市/粟田/5-394,36.51455863637625,136.61029259385242,月・火・水・木・土・日/11:00 - 20:00/L.O. 19:30/金/定休日 ■ 営業時間/(売り切れ時早めに閉店する場合あり),,-,"￥1,000～￥1,999",2015年7月17日
17011862,ケーキ ハコハナ,ケーキ、カフェ、洋菓子,3.1,19,https://tabelog.com/ishikawa/A1702/A170203/17011862/,石川県/野々市市/粟田/1-159,36.50920643638026,136.612183693797,12:00 - 18:00,予約可,～￥999,～￥999,
17003259,ほっぺ,居酒屋,3.09,10,https://tabelog.com/ishikawa/A1702/A170203/17003259/,石川県/野々市市/粟田/4-28-1,36.51586749718141,136.61222772502603,,予約可,"￥4,000～￥4,999",-,
17013994,寿司和食処 きときと 野々市店,回転寿司、日本料理,3.07,11,https://tabelog.com/ishikawa/A1702/A170203/17013994/,石川県/野々市市/粟田/5-441,36.514799229125494,136.6089334347364,11:00 - 21:30,予約可,-,-,2022年5月20日
17010840,鮮魚 和風創作 越前華丸 野々市店,居酒屋、海鮮,3.07,9,https://tabelog.com/ishikawa/A1702/A170203/17010840/,石川県/野々市市/粟田/5-437-3,36.5156088742561,136.60947779669408,月・火・水・木・日/17:00 - 00:00/L.O. 23:00/金・土・祝前日/17:00 - 01:00/L.O. 00:00 ■定休日/無休,予約可,"￥3,000～￥3,999",-,2017年11月3日
17013954,麺屋 達 野々市店,ラーメン,3.06,14,https://tabelog.com/ishikawa/A1702/A170203/17013954/,石川県/野々市市/粟田/6-366-1,36.51029247718396,136.60908606497196,11:00 - 22:00,予約可,-,～￥999,2023年1月26日
17001993,ふうら,焼肉,3.06,7,https://tabelog.com/ishikawa/A1702/A170203/17001993/,石川県/野々市市/粟田/1-175,36.50988981245366,136.61226616176958,,予約可,-,-,
17014545,相撲茶屋 繁,ちゃんこ鍋,3.06,5,https://tabelog.com/ishikawa/A1702/A170203/17014545/,石川県/野々市市/粟田/6-413,36.51159619522749,136.60706657443214,月・火・水・木・金/11:00 - 15:00/L.O. 料理14:15/土・日/定休日,,-,-,2024年3月18日
17014357,らーめん全日本 野々市あわだ店,ラーメン,3.05,7,https://tabelog.com/ishikawa/A1702/A170203/17014357/,石川県/野々市市/粟田/2-264-1,36.51401297227958,136.61167824298104,火・水・木・金・土/11:00 - 14:30/17:30 - 21:30/日/11:00 - 14:30/月/定休日,予約不可,-,-,2023年12月
17010642,ごちそう こよみ,居酒屋,3.05,6,https://tabelog.com/ishikawa/A1701/A170101/17010642/,石川県/野々市市/粟田/5430,36.51494461718119,136.6096813550185,月・火・木・金・土・日/17:00 - 01:00/L.O. 00:00/水/定休日,予約可,-,-,
