store_id,store_name,genre,rate,review_cnt,store_url,address,latitude,longitude,business_hours,reserve,dinner_budget,lunch_budget,opened
17006551,風車 倶利迦羅不動寺山頂堂境内食堂,そば、カフェ,3.09,20,https://tabelog.com/ishikawa/A1701/A170102/17006551/,石川県/河北郡津幡町/倶利伽羅/リ-2/倶利伽羅不動寺山頂堂境内,36.663551093745205,136.81552192877655,09:00 - 17:00 ■ 営業時間/※天候等で16時前後に短縮あり/■ 定休日/不定休,予約不可,-,～￥999,
17004578,与市,居酒屋,3.09,21,https://tabelog.com/ishikawa/A1701/A170102/17004578/,石川県/河北郡津幡町/北中条/4-11,36.66276368712585,136.73071787642678,,予約可,-,-,
17012486,高級食パン専門店 おい!なんだこれは! 津幡店,パン,0.0,9,https://tabelog.com/ishikawa/A1701/A170102/17012486/,石川県/河北郡津幡町/北中条/6-91,36.66019475712657,136.72785633640285,10:00 - 18:00,,-,-,2020年10月24日
17014960,倶利伽羅塾,旅館・民宿,3.07,3,https://tabelog.com/ishikawa/A1701/A170102/17014960/,石川県/河北郡津幡町/竹橋/西270,36.662647687137834,136.7681036063994,,,-,-,
17008460,甚や倶楽部,カフェ、そば、カレー,3.01,7,https://tabelog.com/ishikawa/A1701/A170102/17008460/,石川県/河北郡津幡町/竹橋/テ70,36.662536047139255,136.7723299263953,月・木・金・土・日/11:00 - 17:00/火・水/定休日,,-,-,2012年12月5日
17006552,ドライブイン風車,そば、食堂,3.0,7,https://tabelog.com/ishikawa/A1701/A170102/17006552/,石川県/河北郡津幡町/竹橋/ヨ-105,36.66195287713602,136.76100048639734,月・火・水・金・土・日/10:00 - 15:00/木/定休日,予約可,-,-,
17012771,倶利伽羅不動寺 西之坊鳳凰殿 食堂,食堂,3.38,6,https://tabelog.com/ishikawa/A1701/A170102/17012771/,石川県/河北郡津幡町/竹橋/ク128,36.66069119713939,136.76910266637896,,予約不可,-,-,
17009478,ミエル,洋食,3.26,59,https://tabelog.com/ishikawa/A1701/A170102/17009478/,石川県/河北郡津幡町/北中条/2-15,36.662555347125014,136.7276690864268,月・水・木・金・土・日/11:00 - 21:00/火/定休日 ■ 定休日/第2水曜日,予約可,"￥1,000～￥1,999","￥1,000～￥1,999",
17010455,そば処くらみつ,そば,3.25,21,https://tabelog.com/ishikawa/A1701/A170102/17010455/,石川県/河北郡津幡町/字倉見ツ1-1,36.67992833712431,136.76010353657958,■ 営業時間/11:40～麺切れ終い/■定休日/火曜日、水曜日、木曜日、金曜日,予約可,-,"￥1,000～￥1,999",
17012466,麺屋大河 金澤タンメン,ラーメン,3.16,46,https://tabelog.com/ishikawa/A1701/A170102/17012466/,石川県/河北郡津幡町/字庄ホ32-1,36.67786820349063,136.7218232179253,火・水・木・金・土・日・祝日/11:30 - 14:30/17:30 - 21:00/月/定休日 ■ 定休日/月曜日 ※祝日の場合翌日,予約不可,-,"￥1,000～￥1,999",2020年9月18日
17007855,もみの木カフェ,洋菓子,3.15,33,https://tabelog.com/ishikawa/A1701/A170102/17007855/,石川県/河北郡津幡町/清水/チ332-2,36.67553392711826,136.73235346655463,月・火・水・木・金・土/10:00 - 18:30/日/定休日,予約可,-,-,
17011358,中華萬菜赤兎,中華料理,3.11,15,https://tabelog.com/ishikawa/A1701/A170102/17011358/,石川県/河北郡津幡町/北中条/4-44,36.66302266712535,136.7296685064301,月・火・水・金・土・日/11:00 - 15:00/L.O. 料理14:30/17:30 - 21:00/木/定休日,予約可,"￥1,000～￥1,999",-,
17011352,かほくがた牧場アイス工房 ラグーン 津幡店,ジェラート・アイスクリーム、ソフトクリーム、カフェ,3.11,20,https://tabelog.com/ishikawa/A1701/A170102/17011352/,石川県/河北郡津幡町/南中条/ト182,36.65803153712837,136.72919769638003,月・火・木・金・土・日/12:00 - 18:00/水/定休日 ■ 定休日/第二木曜日、第四木曜日,予約不可,～￥999,～￥999,2020年3月20日
17004717,寿司本舗たまや,寿司、海鮮丼、海鮮,3.1,7,https://tabelog.com/ishikawa/A1701/A170102/17004717/,石川県/河北郡津幡町/加賀爪/ヌ-5,36.668677897123914,136.73641547648253,火・水・木・金・土・日・祝日/11:30 - 14:15/L.O. 料理14:00/17:00 - 21:30/L.O. 料理21:00/月/定休日 ■ 定休日/月曜日（祝日の場合は翌日火曜日）,予約可,"￥2,000～￥2,999","￥1,000～￥1,999",
17006551,風車 倶利迦羅不動寺山頂堂境内食堂,そば、カフェ,3.09,20,https://tabelog.com/ishikawa/A1701/A170102/17006551/,石川県/河北郡津幡町/倶利伽羅/リ-2/倶利伽羅不動寺山頂堂境内,36.663551093745205,136.81552192877655,09:00 - 17:00 ■ 営業時間/※天候等で16時前後に短縮あり/■ 定休日/不定休,予約不可,-,～￥999,
17004578,与市,居酒屋,3.09,21,https://tabelog.com/ishikawa/A1701/A170102/17004578/,石川県/河北郡津幡町/北中条/4-11,36.66276368712585,136.73071787642678,,予約可,-,-,
17012486,高級食パン専門店 おい!なんだこれは! 津幡店,パン,0.0,9,https://tabelog.com/ishikawa/A1701/A170102/17012486/,石川県/河北郡津幡町/北中条/6-91,36.66019475712657,136.72785633640285,10:00 - 18:00,,-,-,2020年10月24日
17002066,森乃庵,そば、うどん,3.06,7,https://tabelog.com/ishikawa/A1701/A170102/17002066/,石川県/河北郡津幡町/津幡/ニ536-1,36.672081912041264,136.73967755709134,11:00 - 19:00 ■ 定休日/不定休,,-,"￥1,000～￥1,999",
17012704,軽食・お茶処 たいほう,カフェ,3.05,6,https://tabelog.com/ishikawa/A1701/A170102/17012704/,石川県/河北郡津幡町/津幡/ニ558-3,36.67284163712132,136.73660637652443,月・火・木・金・土/11:00 - 16:00/水・日/定休日,予約可,"￥1,000～￥1,999",～￥999,2021年1月16日
17013440,ふぁすとふーど＆お米パン miron,パン、おにぎり,3.05,3,https://tabelog.com/ishikawa/A1701/A170102/17013440/,石川県/河北郡津幡町/津幡/ニ504-1,36.671149240228615,136.74003284830403,月・火・水・木・金・土/11:00 - 17:00/日・祝日/定休日,,-,-,2022年5月14日
17012078,とんぼ,食堂、海鮮、揚げ物,3.03,6,https://tabelog.com/ishikawa/A1701/A170102/17012078/,石川県/河北郡津幡町/津幡/ハ37,36.670534417123505,136.73885308649955,火・水・木・金/11:00 - 14:00/L.O. 13:30/17:00 - 22:00/L.O. 22:00/土・日/17:00 - 22:00/L.O. 22:00/月/定休日 ■ 定休日/第1日曜日,,"￥4,000～￥4,999","￥1,000～￥1,999",
17003291,りょうか,レストラン,3.38, - ,https://tabelog.com/ishikawa/A1701/A170102/17003291/,石川県/河北郡津幡町/津幡/ハ-23,36.68335533064067,136.74998062681806,,,-,-,
17014480,Orange BOSS,カフェ、バー,3.26, - ,https://tabelog.com/ishikawa/A1701/A170102/17014480/,石川県/河北郡津幡町/津幡/ニ525,36.672523457121734,136.73724258652075,,,-,-,
17004167,あま美や,喫茶店,3.25, - ,https://tabelog.com/ishikawa/A1701/A170102/17004167/,石川県/河北郡津幡町/津幡/ニ-530-3,36.672259797122244,136.73832322651737,,,-,-,
17009478,ミエル,洋食,3.16,59,https://tabelog.com/ishikawa/A1701/A170102/17009478/,石川県/河北郡津幡町/北中条/2-15,36.662555347125014,136.7276690864268,月・水・木・金・土・日/11:00 - 21:00/火/定休日 ■ 定休日/第2水曜日,予約可,"￥1,000～￥1,999","￥1,000～￥1,999",
17010455,そば処くらみつ,そば,3.15,21,https://tabelog.com/ishikawa/A1701/A170102/17010455/,石川県/河北郡津幡町/字倉見ツ1-1,36.67992833712431,136.76010353657958,■ 営業時間/11:40～麺切れ終い/■定休日/火曜日、水曜日、木曜日、金曜日,予約可,-,"￥1,000～￥1,999",
17012466,麺屋大河 金澤タンメン,ラーメン,3.11,46,https://tabelog.com/ishikawa/A1701/A170102/17012466/,石川県/河北郡津幡町/字庄ホ32-1,36.67786820349063,136.7218232179253,火・水・木・金・土・日・祝日/11:30 - 14:30/17:30 - 21:00/月/定休日 ■ 定休日/月曜日 ※祝日の場合翌日,予約不可,-,"￥1,000～￥1,999",2020年9月18日
17007855,もみの木カフェ,洋菓子,3.11,33,https://tabelog.com/ishikawa/A1701/A170102/17007855/,石川県/河北郡津幡町/清水/チ332-2,36.67553392711826,136.73235346655463,月・火・水・木・金・土/10:00 - 18:30/日/定休日,予約可,-,-,
17011358,中華萬菜赤兎,中華料理,3.1,15,https://tabelog.com/ishikawa/A1701/A170102/17011358/,石川県/河北郡津幡町/北中条/4-44,36.66302266712535,136.7296685064301,月・火・水・金・土・日/11:00 - 15:00/L.O. 料理14:30/17:30 - 21:00/木/定休日,予約可,"￥1,000～￥1,999",-,
17011352,かほくがた牧場アイス工房 ラグーン 津幡店,ジェラート・アイスクリーム、ソフトクリーム、カフェ,3.09,20,https://tabelog.com/ishikawa/A1701/A170102/17011352/,石川県/河北郡津幡町/南中条/ト182,36.65803153712837,136.72919769638003,月・火・木・金・土・日/12:00 - 18:00/水/定休日 ■ 定休日/第二木曜日、第四木曜日,予約不可,～￥999,～￥999,2020年3月20日
17004717,寿司本舗たまや,寿司、海鮮丼、海鮮,3.09,7,https://tabelog.com/ishikawa/A1701/A170102/17004717/,石川県/河北郡津幡町/加賀爪/ヌ-5,36.668677897123914,136.73641547648253,火・水・木・金・土・日・祝日/11:30 - 14:15/L.O. 料理14:00/17:00 - 21:30/L.O. 料理21:00/月/定休日 ■ 定休日/月曜日（祝日の場合は翌日火曜日）,予約可,"￥2,000～￥2,999","￥1,000～￥1,999",
17006551,風車 倶利迦羅不動寺山頂堂境内食堂,そば、カフェ,0.0,20,https://tabelog.com/ishikawa/A1701/A170102/17006551/,石川県/河北郡津幡町/倶利伽羅/リ-2/倶利伽羅不動寺山頂堂境内,36.663551093745205,136.81552192877655,09:00 - 17:00 ■ 営業時間/※天候等で16時前後に短縮あり/■ 定休日/不定休,予約不可,-,～￥999,
17004578,与市,居酒屋,0.0,21,https://tabelog.com/ishikawa/A1701/A170102/17004578/,石川県/河北郡津幡町/北中条/4-11,36.66276368712585,136.73071787642678,,予約可,-,-,
17012486,高級食パン専門店 おい!なんだこれは! 津幡店,パン,0.0,9,https://tabelog.com/ishikawa/A1701/A170102/17012486/,石川県/河北郡津幡町/北中条/6-91,36.66019475712657,136.72785633640285,10:00 - 18:00,,-,-,2020年10月24日
17006445,かやもと菓子舗,和菓子,3.38, - ,https://tabelog.com/ishikawa/A1701/A170101/17006445/,石川県/河北郡津幡町/鳥越/ニ74,36.68843518712395,136.77593701665438,,,-,-,
17009478,ミエル,洋食,3.26,59,https://tabelog.com/ishikawa/A1701/A170102/17009478/,石川県/河北郡津幡町/北中条/2-15,36.662555347125014,136.7276690864268,月・水・木・金・土・日/11:00 - 21:00/火/定休日 ■ 定休日/第2水曜日,予約可,"￥1,000～￥1,999","￥1,000～￥1,999",
17010455,そば処くらみつ,そば,3.25,21,https://tabelog.com/ishikawa/A1701/A170102/17010455/,石川県/河北郡津幡町/字倉見ツ1-1,36.67992833712431,136.76010353657958,■ 営業時間/11:40～麺切れ終い/■定休日/火曜日、水曜日、木曜日、金曜日,予約可,-,"￥1,000～￥1,999",
17012466,麺屋大河 金澤タンメン,ラーメン,3.16,46,https://tabelog.com/ishikawa/A1701/A170102/17012466/,石川県/河北郡津幡町/字庄ホ32-1,36.67786820349063,136.7218232179253,火・水・木・金・土・日・祝日/11:30 - 14:30/17:30 - 21:00/月/定休日 ■ 定休日/月曜日 ※祝日の場合翌日,予約不可,-,"￥1,000～￥1,999",2020年9月18日
17007855,もみの木カフェ,洋菓子,3.15,33,https://tabelog.com/ishikawa/A1701/A170102/17007855/,石川県/河北郡津幡町/清水/チ332-2,36.67553392711826,136.73235346655463,月・火・水・木・金・土/10:00 - 18:30/日/定休日,予約可,-,-,
17011358,中華萬菜赤兎,中華料理,3.11,15,https://tabelog.com/ishikawa/A1701/A170102/17011358/,石川県/河北郡津幡町/北中条/4-44,36.66302266712535,136.7296685064301,月・火・水・金・土・日/11:00 - 15:00/L.O. 料理14:30/17:30 - 21:00/木/定休日,予約可,"￥1,000～￥1,999",-,
17011352,かほくがた牧場アイス工房 ラグーン 津幡店,ジェラート・アイスクリーム、ソフトクリーム、カフェ,3.11,20,https://tabelog.com/ishikawa/A1701/A170102/17011352/,石川県/河北郡津幡町/南中条/ト182,36.65803153712837,136.72919769638003,月・火・木・金・土・日/12:00 - 18:00/水/定休日 ■ 定休日/第二木曜日、第四木曜日,予約不可,～￥999,～￥999,2020年3月20日
17004717,寿司本舗たまや,寿司、海鮮丼、海鮮,3.1,7,https://tabelog.com/ishikawa/A1701/A170102/17004717/,石川県/河北郡津幡町/加賀爪/ヌ-5,36.668677897123914,136.73641547648253,火・水・木・金・土・日・祝日/11:30 - 14:15/L.O. 料理14:00/17:00 - 21:30/L.O. 料理21:00/月/定休日 ■ 定休日/月曜日（祝日の場合は翌日火曜日）,予約可,"￥2,000～￥2,999","￥1,000～￥1,999",
17006551,風車 倶利迦羅不動寺山頂堂境内食堂,そば、カフェ,3.09,20,https://tabelog.com/ishikawa/A1701/A170102/17006551/,石川県/河北郡津幡町/倶利伽羅/リ-2/倶利伽羅不動寺山頂堂境内,36.663551093745205,136.81552192877655,09:00 - 17:00 ■ 営業時間/※天候等で16時前後に短縮あり/■ 定休日/不定休,予約不可,-,～￥999,
17004578,与市,居酒屋,3.09,21,https://tabelog.com/ishikawa/A1701/A170102/17004578/,石川県/河北郡津幡町/北中条/4-11,36.66276368712585,136.73071787642678,,予約可,-,-,
17012486,高級食パン専門店 おい!なんだこれは! 津幡店,パン,0.0,9,https://tabelog.com/ishikawa/A1701/A170102/17012486/,石川県/河北郡津幡町/北中条/6-91,36.66019475712657,136.72785633640285,10:00 - 18:00,,-,-,2020年10月24日
17010910,またいキッチン,ダイニングバー、カフェ、居酒屋,3.06,8,https://tabelog.com/ishikawa/A1701/A170102/17010910/,石川県/河北郡津幡町/中橋/イ67-1,36.67214121711746,136.72308650652684,火・水・木・金・土・日/11:30 - 14:00/17:00 - 23:00/月/定休日 ■ 定休日/第3火曜日,予約可,"￥2,000～￥2,999","￥1,000～￥1,999",2017年11月15日
17009478,ミエル,洋食,3.38,59,https://tabelog.com/ishikawa/A1701/A170102/17009478/,石川県/河北郡津幡町/北中条/2-15,36.662555347125014,136.7276690864268,月・水・木・金・土・日/11:00 - 21:00/火/定休日 ■ 定休日/第2水曜日,予約可,"￥1,000～￥1,999","￥1,000～￥1,999",
17010455,そば処くらみつ,そば,3.26,21,https://tabelog.com/ishikawa/A1701/A170102/17010455/,石川県/河北郡津幡町/字倉見ツ1-1,36.67992833712431,136.76010353657958,■ 営業時間/11:40～麺切れ終い/■定休日/火曜日、水曜日、木曜日、金曜日,予約可,-,"￥1,000～￥1,999",
17012466,麺屋大河 金澤タンメン,ラーメン,3.25,46,https://tabelog.com/ishikawa/A1701/A170102/17012466/,石川県/河北郡津幡町/字庄ホ32-1,36.67786820349063,136.7218232179253,火・水・木・金・土・日・祝日/11:30 - 14:30/17:30 - 21:00/月/定休日 ■ 定休日/月曜日 ※祝日の場合翌日,予約不可,-,"￥1,000～￥1,999",2020年9月18日
17007855,もみの木カフェ,洋菓子,3.16,33,https://tabelog.com/ishikawa/A1701/A170102/17007855/,石川県/河北郡津幡町/清水/チ332-2,36.67553392711826,136.73235346655463,月・火・水・木・金・土/10:00 - 18:30/日/定休日,予約可,-,-,
17011358,中華萬菜赤兎,中華料理,3.15,15,https://tabelog.com/ishikawa/A1701/A170102/17011358/,石川県/河北郡津幡町/北中条/4-44,36.66302266712535,136.7296685064301,月・火・水・金・土・日/11:00 - 15:00/L.O. 料理14:30/17:30 - 21:00/木/定休日,予約可,"￥1,000～￥1,999",-,
17011352,かほくがた牧場アイス工房 ラグーン 津幡店,ジェラート・アイスクリーム、ソフトクリーム、カフェ,3.11,20,https://tabelog.com/ishikawa/A1701/A170102/17011352/,石川県/河北郡津幡町/南中条/ト182,36.65803153712837,136.72919769638003,月・火・木・金・土・日/12:00 - 18:00/水/定休日 ■ 定休日/第二木曜日、第四木曜日,予約不可,～￥999,～￥999,2020年3月20日
17004717,寿司本舗たまや,寿司、海鮮丼、海鮮,3.11,7,https://tabelog.com/ishikawa/A1701/A170102/17004717/,石川県/河北郡津幡町/加賀爪/ヌ-5,36.668677897123914,136.73641547648253,火・水・木・金・土・日・祝日/11:30 - 14:15/L.O. 料理14:00/17:00 - 21:30/L.O. 料理21:00/月/定休日 ■ 定休日/月曜日（祝日の場合は翌日火曜日）,予約可,"￥2,000～￥2,999","￥1,000～￥1,999",
17006551,風車 倶利迦羅不動寺山頂堂境内食堂,そば、カフェ,3.1,20,https://tabelog.com/ishikawa/A1701/A170102/17006551/,石川県/河北郡津幡町/倶利伽羅/リ-2/倶利伽羅不動寺山頂堂境内,36.663551093745205,136.81552192877655,09:00 - 17:00 ■ 営業時間/※天候等で16時前後に短縮あり/■ 定休日/不定休,予約不可,-,～￥999,
17004578,与市,居酒屋,3.09,21,https://tabelog.com/ishikawa/A1701/A170102/17004578/,石川県/河北郡津幡町/北中条/4-11,36.66276368712585,136.73071787642678,,予約可,-,-,
17012486,高級食パン専門店 おい!なんだこれは! 津幡店,パン,3.09,9,https://tabelog.com/ishikawa/A1701/A170102/17012486/,石川県/河北郡津幡町/北中条/6-91,36.66019475712657,136.72785633640285,10:00 - 18:00,,-,-,2020年10月24日
17014114,あまやどり,カフェ,3.08,10,https://tabelog.com/ishikawa/A1701/A170102/17014114/,石川県/河北郡津幡町/原/11-4,36.66840642712278,136.78482564344003,月・火・水/11:00 - 16:00/土・日/11:00 - 17:00/木・金/定休日 不定休あり,予約不可,-,"￥1,000～￥1,999",
17009478,ミエル,洋食,3.38,59,https://tabelog.com/ishikawa/A1701/A170102/17009478/,石川県/河北郡津幡町/北中条/2-15,36.662555347125014,136.7276690864268,月・水・木・金・土・日/11:00 - 21:00/火/定休日 ■ 定休日/第2水曜日,予約可,"￥1,000～￥1,999","￥1,000～￥1,999",
17010455,そば処くらみつ,そば,3.26,21,https://tabelog.com/ishikawa/A1701/A170102/17010455/,石川県/河北郡津幡町/字倉見ツ1-1,36.67992833712431,136.76010353657958,■ 営業時間/11:40～麺切れ終い/■定休日/火曜日、水曜日、木曜日、金曜日,予約可,-,"￥1,000～￥1,999",
17012466,麺屋大河 金澤タンメン,ラーメン,3.25,46,https://tabelog.com/ishikawa/A1701/A170102/17012466/,石川県/河北郡津幡町/字庄ホ32-1,36.67786820349063,136.7218232179253,火・水・木・金・土・日・祝日/11:30 - 14:30/17:30 - 21:00/月/定休日 ■ 定休日/月曜日 ※祝日の場合翌日,予約不可,-,"￥1,000～￥1,999",2020年9月18日
17007855,もみの木カフェ,洋菓子,3.16,33,https://tabelog.com/ishikawa/A1701/A170102/17007855/,石川県/河北郡津幡町/清水/チ332-2,36.67553392711826,136.73235346655463,月・火・水・木・金・土/10:00 - 18:30/日/定休日,予約可,-,-,
17011358,中華萬菜赤兎,中華料理,3.15,15,https://tabelog.com/ishikawa/A1701/A170102/17011358/,石川県/河北郡津幡町/北中条/4-44,36.66302266712535,136.7296685064301,月・火・水・金・土・日/11:00 - 15:00/L.O. 料理14:30/17:30 - 21:00/木/定休日,予約可,"￥1,000～￥1,999",-,
17011352,かほくがた牧場アイス工房 ラグーン 津幡店,ジェラート・アイスクリーム、ソフトクリーム、カフェ,3.11,20,https://tabelog.com/ishikawa/A1701/A170102/17011352/,石川県/河北郡津幡町/南中条/ト182,36.65803153712837,136.72919769638003,月・火・木・金・土・日/12:00 - 18:00/水/定休日 ■ 定休日/第二木曜日、第四木曜日,予約不可,～￥999,～￥999,2020年3月20日
17004717,寿司本舗たまや,寿司、海鮮丼、海鮮,3.11,7,https://tabelog.com/ishikawa/A1701/A170102/17004717/,石川県/河北郡津幡町/加賀爪/ヌ-5,36.668677897123914,136.73641547648253,火・水・木・金・土・日・祝日/11:30 - 14:15/L.O. 料理14:00/17:00 - 21:30/L.O. 料理21:00/月/定休日 ■ 定休日/月曜日（祝日の場合は翌日火曜日）,予約可,"￥2,000～￥2,999","￥1,000～￥1,999",
17006551,風車 倶利迦羅不動寺山頂堂境内食堂,そば、カフェ,3.1,20,https://tabelog.com/ishikawa/A1701/A170102/17006551/,石川県/河北郡津幡町/倶利伽羅/リ-2/倶利伽羅不動寺山頂堂境内,36.663551093745205,136.81552192877655,09:00 - 17:00 ■ 営業時間/※天候等で16時前後に短縮あり/■ 定休日/不定休,予約不可,-,～￥999,
17004578,与市,居酒屋,3.09,21,https://tabelog.com/ishikawa/A1701/A170102/17004578/,石川県/河北郡津幡町/北中条/4-11,36.66276368712585,136.73071787642678,,予約可,-,-,
17012486,高級食パン専門店 おい!なんだこれは! 津幡店,パン,3.09,9,https://tabelog.com/ishikawa/A1701/A170102/17012486/,石川県/河北郡津幡町/北中条/6-91,36.66019475712657,136.72785633640285,10:00 - 18:00,,-,-,2020年10月24日
17001811,千鳥,焼き鳥,3.38,1,https://tabelog.com/ishikawa/A1701/A170102/17001811/,石川県/河北郡津幡町/東荒屋/440,36.6629358561775,136.75044569501068,,,-,-,
